order_id,customer_id,order_date,order_time,delivered_date,delivered_time,delivery_address,driver_id,total_price,delivery_fee,discount,final_price,order_rating
218,6300,6/1/2022 0:00,10:59:00,6/1/2022,11:18:00,61 Highland Drive,125,12,5,2.4000000000000004,14.6,5
219,9586,6/1/2022 0:00,11:00:00,6/1/2022,11:19:00,17 Hickory Drive,88,8,5,0,13,2.755342333319598
220,6510,6/1/2022 0:00,11:00:00,6/1/2022,11:20:00,53 Cedar Street,76,60,0,12,48,5
221,5216,6/1/2022 0:00,11:00:00,6/1/2022,11:22:00,41 Belmont Avenue,9,74,0,7.4,66.6,2.836255382824618
222,1598,6/1/2022 0:00,11:03:00,6/1/2022,11:22:00,52 Sunnyside Avenue,92,32,0,3.2,28.8,2.63748297106704
223,4853,6/1/2022 0:00,11:15:00,6/1/2022,11:33:00,57 Birch Lane,116,8,5,0,13,3.474565952592172
224,6411,6/1/2022 0:00,11:18:00,6/1/2022,11:34:00,66 Lincoln Avenue,177,10,5,1,14,4.4277694584504514
225,9005,6/1/2022 0:00,11:21:00,6/1/2022,11:36:00,73 Willow Lane,224,9,5,1.8,12.2,3.763742928177459
226,5389,6/1/2022 0:00,11:22:00,6/1/2022,11:38:00,32 Chestnut Street,137,50,0,0,50,4.426530069665315
227,2856,6/1/2022 0:00,11:23:00,6/1/2022,11:39:00,23 Kingston Way,52,12,5,0,17,5
228,5056,6/1/2022 0:00,11:24:00,6/1/2022,11:43:00,16 Parkview Terrace,108,36,0,7.2,28.8,3.0568544590931346
229,8004,6/1/2022 0:00,11:25:00,6/1/2022,11:44:00,25 Maple Lane,156,51,0,10.2,40.8,3.0159808147837635
230,2554,6/1/2022 0:00,11:27:00,6/1/2022,11:45:00,47 Oak Street,150,10,5,0,15,4.807969266772775
231,3876,6/1/2022 0:00,11:29:00,6/1/2022,11:50:00,58 Willow Lane,103,21,3,4.2,19.8,4.754662533294043
232,6066,6/1/2022 0:00,11:35:00,6/1/2022,11:54:00,71 Longview Road,150,15,5,3,17,3.685976200466081
233,6231,6/1/2022 0:00,11:36:00,6/1/2022,11:55:00,56 Greenfield Avenue,17,9,5,1.8,12.2,3.035538273926625
234,3453,6/1/2022 0:00,11:41:00,6/1/2022,11:55:00,38 Eastwood Drive,226,27,2.5,5.4,24.1,3.036781440765404
235,8027,6/1/2022 0:00,11:43:00,6/1/2022,11:57:00,44 Riverside Drive,56,6,5,0,11,5
236,4271,6/1/2022 0:00,11:43:00,6/1/2022,12:03:00,57 Maplewood Road,168,22,3,2.2,22.8,3.021477163195481
237,9249,6/1/2022 0:00,11:44:00,6/1/2022,12:05:00,31 Oakwood Lane,136,50,0,0,50,3.968811282024696
238,3069,6/1/2022 0:00,11:45:00,6/1/2022,12:06:00,4 Fairway Drive,96,51,0,10.2,40.8,4.005162518538466
239,3947,6/1/2022 0:00,11:45:00,6/1/2022,12:10:00,77 Orchard Road,13,48,0,0,48,3.102280390264833
240,2355,6/1/2022 0:00,11:50:00,6/1/2022,12:14:00,1 Beech Street,241,9,5,1.8,12.2,4.3723558991866245
241,8285,6/1/2022 0:00,11:52:00,6/1/2022,12:16:00,77 Chestnut Avenue,145,11,5,0,16,3.355153913531161
242,7954,6/1/2022 0:00,11:56:00,6/1/2022,12:16:00,20 Longview Road,186,12,5,0,17,4.817751262781603
243,7288,6/1/2022 0:00,12:01:00,6/1/2022,12:18:00,6 Ridgeview Drive,66,32,0,3.2,28.8,2.6972355110646404
244,2389,6/1/2022 0:00,12:02:00,6/1/2022,12:19:00,45 Cedar Street,241,9,5,1.8,12.2,5
245,1793,6/1/2022 0:00,12:04:00,6/1/2022,12:19:00,72 Madison Avenue,144,16,5,1.6,19.4,4.3416881468722135
246,2262,6/1/2022 0:00,12:04:00,6/1/2022,12:20:00,23 Parkview Road,204,8,5,0,13,2.950198962999084
247,5021,6/1/2022 0:00,12:04:00,6/1/2022,12:23:00,4 Pinehurst Drive,45,6,5,0.6000000000000001,10.4,3.411348873049374
248,1873,6/1/2022 0:00,12:07:00,6/1/2022,12:26:00,18 Cherry Hill Road,96,22,3,2.2,22.8,5
249,4208,6/1/2022 0:00,12:08:00,6/1/2022,12:26:00,3 Lakeview Drive,108,12,5,0,17,4.069191483033965
250,7487,6/1/2022 0:00,12:08:00,6/1/2022,12:29:00,9 Magnoli,82,24,3,2.4000000000000004,24.6,4.242750475444259
251,4798,6/1/2022 0:00,12:08:00,6/1/2022,12:30:00,17 Elmwood Terrace,50,20,3,0,23,3.921290780472354
252,6517,6/1/2022 0:00,12:10:00,6/1/2022,12:30:00,1 Glenwood Avenue,183,8,5,0.8,12.2,4.7411252483060045
253,8154,6/1/2022 0:00,12:10:00,6/1/2022,12:31:00,1 Hillcrest Avenue,116,22,3,2.2,22.8,5
254,9710,6/1/2022 0:00,12:13:00,6/1/2022,12:32:00,69 Madison Avenue,12,21,3,4.2,19.8,2.699173723085191
255,8138,6/1/2022 0:00,12:14:00,6/1/2022,12:32:00,77 Madison Avenue,83,111,0,22.200000000000003,88.8,3.557690608619628
256,5693,6/1/2022 0:00,12:15:00,6/1/2022,12:34:00,10 Parkview Road,64,24,3,2.4000000000000004,24.6,3.477904061136861
257,5165,6/1/2022 0:00,12:19:00,6/1/2022,12:37:00,19 Oak Hill Drive,109,11,5,0,16,3.430885248516058
258,3164,6/1/2022 0:00,12:20:00,6/1/2022,12:39:00,1 Elmwood Place,44,42,0,8.4,33.6,5
259,4861,6/1/2022 0:00,12:22:00,6/1/2022,12:42:00,9 Beech Street,45,6,5,0,11,5
260,183,6/1/2022 0:00,12:24:00,6/1/2022,12:42:00,34 Pineview Road,167,26,2.5,2.6,25.9,5
261,4765,6/1/2022 0:00,12:30:00,6/1/2022,12:42:00,73 Madison Court,14,8,5,0,13,3.978211486676236
262,9077,6/1/2022 0:00,12:45:00,6/1/2022,12:59:00,30 Parkside Lane,219,9,5,1.8,12.2,4.919507287774225
263,2334,6/1/2022 0:00,12:45:00,6/1/2022,13:03:00,51 Columbus Lane,39,3,5,0,8,4.085656486740544
264,1273,6/1/2022 0:00,12:49:00,6/1/2022,13:09:00,58 Cedar Road,196,18,5,3.6,19.4,3.387285661199661
265,1531,6/1/2022 0:00,12:50:00,6/1/2022,13:10:00,38 Locust Lane,15,33,0,6.6000000000000005,26.4,5
266,7188,6/1/2022 0:00,12:54:00,6/1/2022,13:10:00,3 Sunnyside Avenue,15,15,5,0,20,4.057796066596163
267,3239,6/1/2022 0:00,12:55:00,6/1/2022,13:14:00,31 Fairmount Road,55,50,0,0,50,3.397056882268604
268,9895,6/1/2022 0:00,12:55:00,6/1/2022,13:15:00,5 Woodbine Street,5,9,5,1.8,12.2,2.6297948560242626
269,6971,6/1/2022 0:00,13:01:00,6/1/2022,13:17:00,57 Glenwood Avenue,32,21,3,4.2,19.8,4.274445257159291
270,8286,6/1/2022 0:00,13:03:00,6/1/2022,13:18:00,35 Greystone Terrace,175,16,5,0,21,3.0011226810403104
271,465,6/1/2022 0:00,13:04:00,6/1/2022,13:24:00,58 Springdale Road,63,12,5,0,17,5
272,682,6/1/2022 0:00,13:05:00,6/1/2022,13:28:00,67 Willow Street,3,50,0,0,50,2.931668461019535
273,7640,6/1/2022 0:00,13:06:00,6/1/2022,13:32:00,11 Ridgeview Drive,222,8,5,0,13,4.714982023702403
274,6744,6/1/2022 0:00,13:12:00,6/1/2022,13:35:00,75 Greenfield Terrace,135,14,5,0,19,4.29717545113048
275,292,6/1/2022 0:00,13:15:00,6/1/2022,13:36:00,57 Locust Lane,144,27,2.5,5.4,24.1,5
276,8762,6/1/2022 0:00,13:18:00,6/1/2022,13:44:00,19 Cedar Terrace,219,8,5,0.8,12.2,5
277,9828,6/1/2022 0:00,13:19:00,6/1/2022,13:48:00,46 Highland Place,204,17,5,0,22,5
278,6779,6/1/2022 0:00,13:19:00,6/1/2022,13:48:00,4 Northview Road,75,8,5,0,13,2.729157944728263
279,4680,6/1/2022 0:00,13:28:00,6/1/2022,13:49:00,36 Southview Lane,74,68,0,6.800000000000001,61.2,3.257329409878603
280,3294,6/1/2022 0:00,13:30:00,6/1/2022,13:57:00,74 Oakdale Court,112,5,5,0,10,5
281,129,6/1/2022 0:00,13:31:00,6/1/2022,13:57:00,48 Oakwood Lane,83,96,0,9.6,86.4,5
282,2055,6/1/2022 0:00,13:37:00,6/1/2022,13:57:00,66 Hillcrest Avenue,184,16,5,0,21,5
283,9386,6/1/2022 0:00,13:37:00,6/1/2022,13:59:00,70 Park Lane,215,36,0,7.2,28.8,5
284,6458,6/1/2022 0:00,13:37:00,6/1/2022,14:00:00,19 Park Avenue,203,3,5,0,8,4.675069160770992
285,5431,6/1/2022 0:00,13:42:00,6/1/2022,14:00:00,50 Walnut Street,127,18,5,3.6,19.4,3.606360804484067
286,7655,6/1/2022 0:00,13:43:00,6/1/2022,14:03:00,6 Hillcrest Drive,244,12,5,0,17,5
287,7996,6/1/2022 0:00,13:47:00,6/1/2022,14:07:00,76 Birchwood Lane,234,36,0,7.2,28.8,3.051785750838404
288,7935,6/1/2022 0:00,13:52:00,6/1/2022,14:14:00,59 Beechwood Avenue,199,24,3,4.800000000000001,22.2,4.09436860545493
289,3311,6/1/2022 0:00,13:57:00,6/1/2022,14:16:00,22 Lexington Place,133,12,5,0,17,3.459952242062178
290,1539,6/1/2022 0:00,13:59:00,6/1/2022,14:19:00,68 Valley Road,125,3,5,0,8,3.881607531462462
291,3388,6/1/2022 0:00,14:08:00,6/1/2022,14:28:00,42 Oakwood Drive,202,22,3,2.2,22.8,3.58454376169858
292,2472,6/1/2022 0:00,14:18:00,6/1/2022,14:30:00,38 Broad Street,48,14,5,1.4,17.6,3.626337726890132
293,5881,6/1/2022 0:00,14:20:00,6/1/2022,14:35:00,75 Hickory Lane,64,6,5,0.6000000000000001,10.4,5
294,3058,6/1/2022 0:00,14:30:00,6/1/2022,14:42:00,20 Grove Street,227,6,5,0,11,5
295,5654,6/1/2022 0:00,14:34:00,6/1/2022,14:52:00,6 Fairway Drive,22,11,5,0,16,4.028849082444848
296,7837,6/1/2022 0:00,14:36:00,6/1/2022,14:55:00,72 Park Avenue,146,24,3,2.4000000000000004,24.6,5
297,5083,6/1/2022 0:00,14:37:00,6/1/2022,14:58:00,62 Parkview Terrace,124,45,0,9,36,4.666831332452789
298,5725,6/1/2022 0:00,14:38:00,6/1/2022,15:03:00,30 Greystone Terrace,33,3,5,0,8,5
299,5459,6/1/2022 0:00,14:45:00,6/1/2022,15:07:00,19 Maplewood Drive,78,48,0,9.6,38.4,3.697653195239471
300,5464,6/1/2022 0:00,14:53:00,6/1/2022,15:08:00,66 Maple Lane,51,40,0,4,36,2.747968189008738
301,4026,6/1/2022 0:00,14:54:00,6/1/2022,15:12:00,5 Park Avenue,179,45,0,9,36,5
302,4920,6/1/2022 0:00,14:57:00,6/1/2022,15:24:00,52 Elm Street,145,11,5,0,16,2.8632174591849253
303,8313,6/1/2022 0:00,15:11:00,6/1/2022,15:31:00,17 Hillcrest Road,59,5,5,0,10,3.9051787289255615
304,9041,6/1/2022 0:00,15:19:00,6/1/2022,15:33:00,75 Riverside Drive West,154,3,5,0,8,5
305,8283,6/1/2022 0:00,15:22:00,6/1/2022,15:42:00,26 Lexington Place,82,28,2.5,2.8000000000000003,27.7,4.838955863454032
306,7523,6/1/2022 0:00,15:25:00,6/1/2022,15:42:00,34 Grove Street,204,12,5,0,17,4.354099768068332
307,4962,6/1/2022 0:00,15:30:00,6/1/2022,15:47:00,60 Jefferson Avenue,186,15,5,3,17,2.812365828260751
308,3842,6/1/2022 0:00,15:33:00,6/1/2022,15:47:00,43 Park Lane,13,14,5,1.4,17.6,4.531724224035262
309,307,6/1/2022 0:00,15:34:00,6/1/2022,15:51:00,37 Madison Avenue,119,6,5,0.6000000000000001,10.4,4.311579781957114
310,4935,6/1/2022 0:00,15:37:00,6/1/2022,15:52:00,14 Hillcrest Road,194,14,5,0,19,3.531154399631257
311,6480,6/1/2022 0:00,15:37:00,6/1/2022,16:00:00,15 Fairview Drive,48,11,5,0,16,4.498733019314276
312,8473,6/1/2022 0:00,15:38:00,6/1/2022,16:04:00,68 Sunnyside Road,43,45,0,9,36,4.374293808467384
313,6097,6/1/2022 0:00,15:39:00,6/1/2022,16:05:00,25 Oakwood Lane,210,21,3,4.2,19.8,4.941262029939923
314,6116,6/1/2022 0:00,15:41:00,6/1/2022,16:06:00,35 Beechwood Road,141,6,5,0.6000000000000001,10.4,3.1620989583474666
315,7456,6/1/2022 0:00,15:45:00,6/1/2022,16:07:00,62 Springdale Road,6,8,5,0.8,12.2,5
316,8268,6/1/2022 0:00,15:49:00,6/1/2022,16:11:00,52 Broad Street,31,14,5,1.4,17.6,3.286694334275759
317,6619,6/1/2022 0:00,15:56:00,6/1/2022,16:15:00,15 Kingston Way,226,16,5,0,21,3.939822820573661
318,5962,6/1/2022 0:00,15:59:00,6/1/2022,16:16:00,40 Cedar Street,9,16,5,1.6,19.4,5
319,2794,6/1/2022 0:00,16:05:00,6/1/2022,16:25:00,76 Parkview Avenue,125,105,0,21,84,5
320,861,6/1/2022 0:00,16:07:00,6/1/2022,16:25:00,20 Broad Street,147,15,5,3,17,3.657939004992253
321,1528,6/1/2022 0:00,16:08:00,6/1/2022,16:26:00,30 Applewood Drive,143,3,5,0,8,3.47580755301002
322,9324,6/1/2022 0:00,16:14:00,6/1/2022,16:26:00,52 Greystone Terrace,235,6,5,0.6000000000000001,10.4,5
323,293,6/1/2022 0:00,16:15:00,6/1/2022,16:32:00,57 Fairway Drive,194,34,0,3.4000000000000004,30.6,4.209554310479094
324,7015,6/1/2022 0:00,16:16:00,6/1/2022,16:37:00,28 Yorktown Road,125,27,2.5,5.4,24.1,4.719694071417667
325,1103,6/1/2022 0:00,16:21:00,6/1/2022,16:38:00,79 Ridgeview Drive,18,10,5,1,14,3.174746660760189
326,7280,6/1/2022 0:00,16:22:00,6/1/2022,16:48:00,5 Greenfield Terrace,110,81,0,16.2,64.8,4.5327045016441865
327,122,6/1/2022 0:00,16:31:00,6/1/2022,16:49:00,24 Chestnut Avenue,102,3,5,0,8,2.590533129636332
328,5274,6/1/2022 0:00,16:33:00,6/1/2022,16:53:00,38 Madison Court,243,60,0,12,48,2.71527477932372
329,7436,6/1/2022 0:00,16:38:00,6/1/2022,16:55:00,58 Ashland Avenue,17,94,0,9.4,84.6,2.7344945843642
330,6517,6/1/2022 0:00,16:41:00,6/1/2022,16:58:00,1 Glenwood Avenue,169,36,0,7.2,28.8,3.918685398653911
331,9934,6/1/2022 0:00,16:47:00,6/1/2022,16:59:00,20 Hickory Lane,96,30,0,6,24,4.784406596364306
332,2519,6/1/2022 0:00,16:48:00,6/1/2022,17:00:00,9 Oak Street,36,70,0,7,63,4.927651049033425
333,3904,6/1/2022 0:00,16:48:00,6/1/2022,17:08:00,46 Ridgewood Road,183,51,0,10.2,40.8,2.6103663602156626
334,7542,6/1/2022 0:00,16:49:00,6/1/2022,17:09:00,32 Maple Avenue,131,12,5,0,17,3.031324236000393
335,3462,6/1/2022 0:00,16:53:00,6/1/2022,17:09:00,7 Parkview Terrace,198,28,2.5,2.8000000000000003,27.7,5
336,5558,6/1/2022 0:00,16:55:00,6/1/2022,17:13:00,74 Columbus Lane,154,50,0,0,50,4.307282399077108
337,6640,6/1/2022 0:00,16:59:00,6/1/2022,17:14:00,3 Meadow Lane,194,46,0,4.6000000000000005,41.4,5
338,4773,6/1/2022 0:00,17:00:00,6/1/2022,17:15:00,7 Brookdale Place,75,22,3,2.2,22.8,3.098547998965203
339,9648,6/1/2022 0:00,17:03:00,6/1/2022,17:15:00,16 Cedar Road,96,51,0,10.2,40.8,3.79636821383436
340,964,6/1/2022 0:00,17:03:00,6/1/2022,17:19:00,11 Brookdale Place,64,144,0,28.8,115.2,3.917119616167228
341,6912,6/1/2022 0:00,17:04:00,6/1/2022,17:23:00,54 Northview Road,177,34,0,3.4000000000000004,30.6,3.3608590114707786
342,7719,6/1/2022 0:00,17:07:00,6/1/2022,17:24:00,50 Hudson Terrace,19,150,0,30,120,5
343,2820,6/1/2022 0:00,17:07:00,6/1/2022,17:27:00,8 Fairmount Road,74,9,5,0,14,3.2120667041866127
344,929,6/1/2022 0:00,17:09:00,6/1/2022,17:36:00,29 Holly Avenue,19,9,5,1.8,12.2,5
345,22,6/1/2022 0:00,17:23:00,6/1/2022,17:41:00,24 Meadow Lane,31,24,3,2.4000000000000004,24.6,3.55462286548396
346,9084,6/1/2022 0:00,17:30:00,6/1/2022,17:45:00,34 Maple Avenue,27,18,5,1.8,21.2,5
347,755,6/1/2022 0:00,17:31:00,6/1/2022,17:50:00,23 Hillcrest Road,194,22,3,2.2,22.8,4.891662705996663
348,9451,6/1/2022 0:00,17:31:00,6/1/2022,17:51:00,50 Meadow Lane,92,45,0,9,36,5
349,6799,6/1/2022 0:00,17:36:00,6/1/2022,17:55:00,32 Birch Lane,81,60,0,12,48,3.642359411061384
350,5500,6/1/2022 0:00,17:41:00,6/1/2022,17:56:00,47 Broadview Avenue,181,51,0,10.2,40.8,4.868379565798612
351,8446,6/1/2022 0:00,17:42:00,6/1/2022,17:57:00,28 Ashland Avenue,11,26,2.5,2.6,25.9,3.7264469200696415
352,9091,6/1/2022 0:00,17:44:00,6/1/2022,17:58:00,19 Maple Avenue,250,100,0,10,90,3.5672461495901477
353,2616,6/1/2022 0:00,17:45:00,6/1/2022,18:00:00,31 Sunnyside Avenue,140,36,0,7.2,28.8,2.9669296565635808
354,6331,6/1/2022 0:00,17:45:00,6/1/2022,18:06:00,72 Greenfield Avenue,56,5,5,0,10,3.155171746610745
355,7089,6/1/2022 0:00,17:46:00,6/1/2022,18:10:00,57 Eastlake Drive,63,144,0,28.8,115.2,2.7141775366307592
356,3120,6/1/2022 0:00,17:49:00,6/1/2022,18:13:00,67 Elmwood Road,64,11,5,0,16,3.628118282806304
357,6945,6/1/2022 0:00,17:49:00,6/1/2022,18:14:00,74 Elm Street,42,11,5,0,16,5
358,5133,6/1/2022 0:00,17:52:00,6/1/2022,18:16:00,40 Sycamore Street,223,16,5,0,21,4.326911788383734
359,6935,6/1/2022 0:00,17:54:00,6/1/2022,18:16:00,35 Cedar Lane,193,36,0,7.2,28.8,4.446665569011531
360,8378,6/1/2022 0:00,17:55:00,6/1/2022,18:17:00,79 Locust Lane,31,20,3,0,23,4.505759971732454
361,398,6/1/2022 0:00,17:57:00,6/1/2022,18:17:00,35 Holly Avenue,127,5,5,0,10,4.592793931465676
362,1220,6/1/2022 0:00,18:00:00,6/1/2022,18:18:00,36 Walnut Street,105,18,5,1.8,21.2,5
363,9567,6/1/2022 0:00,18:00:00,6/1/2022,18:21:00,46 Hudson Terrace,76,6,5,0.6000000000000001,10.4,3.948372987725077
364,2778,6/1/2022 0:00,18:03:00,6/1/2022,18:22:00,41 Jefferson Street,89,16,5,1.6,19.4,3.6434505627821863
365,3502,6/1/2022 0:00,18:03:00,6/1/2022,18:23:00,21 Hillcrest Avenue,220,30,0,6,24,5
366,4551,6/1/2022 0:00,18:04:00,6/1/2022,18:24:00,2 Elmwood Terrace,246,8,5,0.8,12.2,3.177510524252369
367,7662,6/1/2022 0:00,18:04:00,6/1/2022,18:24:00,62 Linden Lane,87,16,5,0,21,5
368,2118,6/1/2022 0:00,18:06:00,6/1/2022,18:24:00,13 Hudson Terrace,233,27,2.5,5.4,24.1,4.143265371024588
369,4462,6/1/2022 0:00,18:06:00,6/1/2022,18:25:00,29 Maple Lane,44,15,5,3,17,5
370,9582,6/1/2022 0:00,18:07:00,6/1/2022,18:26:00,33 Linden Avenue,247,16,5,1.6,19.4,2.9442816036080437
371,5295,6/1/2022 0:00,18:10:00,6/1/2022,18:26:00,44 Park Street,113,3,5,0,8,2.7377103607822084
372,3927,6/1/2022 0:00,18:13:00,6/1/2022,18:33:00,45 Jefferson Avenue,222,12,5,1.2000000000000002,15.8,4.358163735068686
373,5171,6/1/2022 0:00,18:16:00,6/1/2022,18:34:00,69 Brookside Avenue,53,15,5,3,17,4.194664999558596
374,4263,6/1/2022 0:00,18:18:00,6/1/2022,18:38:00,18 Linden Avenue,140,6,5,0.6000000000000001,10.4,2.7270231095430058
375,5835,6/1/2022 0:00,18:20:00,6/1/2022,18:40:00,4 Hickory Drive,43,12,5,0,17,4.815025226324307
376,490,6/1/2022 0:00,18:20:00,6/1/2022,18:42:00,26 Greenfield Terrace,126,28,2.5,2.8000000000000003,27.7,5
377,4501,6/1/2022 0:00,18:24:00,6/1/2022,18:42:00,42 Elmwood Terrace,79,36,0,3.6,32.4,5
378,5582,6/1/2022 0:00,18:29:00,6/1/2022,18:44:00,17 Elmwood Road,110,150,0,30,120,5
379,4000,6/1/2022 0:00,18:32:00,6/1/2022,18:47:00,26 Grove Street,132,13,5,0,18,3.5643119751779166
380,8651,6/1/2022 0:00,18:38:00,6/1/2022,18:59:00,9 Fairmount Road,78,6,5,0.6000000000000001,10.4,5
381,2235,6/1/2022 0:00,18:41:00,6/1/2022,19:01:00,36 Yorktown Road,61,18,5,1.8,21.2,4.567895449885172
382,5290,6/1/2022 0:00,18:42:00,6/1/2022,19:05:00,16 Fairmount Road,2,70,0,7,63,5
383,4994,6/1/2022 0:00,18:44:00,6/1/2022,19:08:00,73 Valley Road,248,9,5,1.8,12.2,4.491910925868117
384,2993,6/1/2022 0:00,18:46:00,6/1/2022,19:10:00,70 Parkview Avenue,178,12,5,1.2000000000000002,15.8,4.973976388202901
385,9211,6/1/2022 0:00,18:48:00,6/1/2022,19:10:00,58 Applewood Drive,70,7,5,0,12,4.302871228079539
386,9068,6/1/2022 0:00,18:49:00,6/1/2022,19:11:00,3 Highland Drive,93,150,0,30,120,5
387,2428,6/1/2022 0:00,18:52:00,6/1/2022,19:16:00,49 Cherrywood Drive,152,15,5,3,17,4.383064866648493
388,5398,6/1/2022 0:00,19:01:00,6/1/2022,19:20:00,40 Newbury Way,246,78,0,7.800000000000001,70.2,5
389,9677,6/1/2022 0:00,19:05:00,6/1/2022,19:21:00,66 Beechwood Road,7,33,0,6.6000000000000005,26.4,5
390,4606,6/1/2022 0:00,19:11:00,6/1/2022,19:30:00,47 Forest Drive,37,24,3,0,27,2.504565462590838
391,7756,6/1/2022 0:00,19:15:00,6/1/2022,19:34:00,30 Sunnyside Road,47,28,2.5,2.8000000000000003,27.7,4.951707462334287
392,9234,6/1/2022 0:00,19:16:00,6/1/2022,19:38:00,50 Elmwood Place,228,144,0,28.8,115.2,2.487492468704364
393,7382,6/1/2022 0:00,19:18:00,6/1/2022,19:38:00,29 Vine Street,216,16,5,1.6,19.4,2.60713716427265
394,7339,6/1/2022 0:00,19:24:00,6/1/2022,19:39:00,17 Oakwood Lane,148,11,5,0,16,5
395,7659,6/1/2022 0:00,19:25:00,6/1/2022,19:41:00,42 Oakdale Court,138,16,5,1.6,19.4,3.126000250186749
396,6511,6/1/2022 0:00,19:26:00,6/1/2022,19:50:00,14 Jefferson Lane,47,22,3,2.2,22.8,4.951172677498764
397,4576,6/1/2022 0:00,19:28:00,6/1/2022,19:51:00,61 Ashland Avenue,169,22,3,2.2,22.8,4.255354170641023
398,1023,6/1/2022 0:00,19:29:00,6/1/2022,19:52:00,14 Lincoln Circle,111,14,5,1.4,17.6,5
399,258,6/1/2022 0:00,19:32:00,6/1/2022,19:57:00,4 Cherrywood Lane,108,21,3,4.2,19.8,4.450752944346457
400,9024,6/1/2022 0:00,19:48:00,6/1/2022,20:02:00,15 Magnolia Avenue,210,7,5,0,12,4.812978026237454
401,3370,6/1/2022 0:00,19:50:00,6/1/2022,20:03:00,18 Glenwood Avenue,105,32,0,3.2,28.8,5
402,2611,6/1/2022 0:00,19:50:00,6/1/2022,20:04:00,28 Belmont Avenue,128,22,3,2.2,22.8,2.599247694847645
403,2747,6/1/2022 0:00,19:52:00,6/1/2022,20:11:00,18 Lakeview Drive,41,7,5,0,12,2.554380186108652
404,6725,6/1/2022 0:00,19:54:00,6/1/2022,20:17:00,54 Madison Avenue,4,8,5,0,13,2.830151836930023
405,731,6/1/2022 0:00,19:56:00,6/1/2022,20:18:00,62 Highland Place,110,33,0,6.6000000000000005,26.4,3.1372502505067774
406,5342,6/1/2022 0:00,19:57:00,6/1/2022,20:19:00,50 Vineyard Drive,189,11,5,0,16,5
407,6160,6/1/2022 0:00,20:02:00,6/1/2022,20:20:00,33 Oak Street,160,45,0,9,36,2.9071725237711963
408,9582,6/1/2022 0:00,20:02:00,6/1/2022,20:23:00,33 Linden Avenue,200,27,2.5,5.4,24.1,3.3229994602218804
409,6448,6/1/2022 0:00,20:03:00,6/1/2022,20:24:00,12 Cherrywood Lane,137,11,5,0,16,2.9045063437374727
410,3936,6/1/2022 0:00,20:03:00,6/1/2022,20:30:00,47 Oak Hill Drive,183,13,5,0,18,5
411,539,6/1/2022 0:00,20:03:00,6/1/2022,20:31:00,55 Fairview Drive,246,18,5,1.8,21.2,3.8488159978144743
412,9606,6/1/2022 0:00,20:17:00,6/1/2022,20:32:00,51 Oakwood Drive,70,11,5,0,16,4.747724893167456
413,8573,6/1/2022 0:00,20:18:00,6/1/2022,20:41:00,64 Laurel Lane,233,6,5,0.6000000000000001,10.4,5
414,7930,6/1/2022 0:00,20:21:00,6/1/2022,20:45:00,39 Brookdale Place,125,39,0,0,39,5
415,3958,6/1/2022 0:00,20:23:00,6/1/2022,20:45:00,69 Grant Street,38,100,0,10,90,5
416,9456,6/1/2022 0:00,20:27:00,6/1/2022,20:47:00,36 Ashland Avenue,21,51,0,10.2,40.8,3.812895560142508
417,4161,6/1/2022 0:00,20:33:00,6/1/2022,20:48:00,54 Eastwood Drive,206,27,2.5,5.4,24.1,5
418,4998,6/1/2022 0:00,20:33:00,6/1/2022,20:48:00,10 Maple Avenue,26,16,5,1.6,19.4,4.07501136627956
419,4297,6/1/2022 0:00,20:37:00,6/1/2022,20:55:00,20 Pineview Drive,242,50,0,0,50,4.810671840202932
420,7710,6/1/2022 0:00,20:38:00,6/1/2022,20:56:00,35 Sunnyside Road,173,13,5,0,18,3.9582989861869193
421,4952,6/1/2022 0:00,20:40:00,6/1/2022,21:00:00,61 Newbury Way,207,69,0,13.8,55.2,2.574361085255524
422,8757,6/1/2022 0:00,20:40:00,6/1/2022,21:02:00,72 Meadow Lane,186,24,3,2.4000000000000004,24.6,4.782239442042985
423,6869,6/1/2022 0:00,20:41:00,6/1/2022,21:02:00,14 Woodbine Street,239,150,0,30,120,3.0729103979797703
424,6833,6/1/2022 0:00,20:42:00,6/1/2022,21:08:00,40 Linden Avenue,203,12,5,0,17,3.2170747198144207
425,4173,6/1/2022 0:00,20:43:00,6/1/2022,21:09:00,61 Willow Lane,125,27,2.5,5.4,24.1,5
426,408,6/1/2022 0:00,20:45:00,6/1/2022,21:10:00,19 Cherrywood Lane,132,7,5,0,12,5
427,9400,6/1/2022 0:00,20:53:00,6/1/2022,21:11:00,25 Pineview Drive,103,24,3,2.4000000000000004,24.6,2.821222706140096
428,306,6/1/2022 0:00,20:58:00,6/1/2022,21:12:00,8 Hillcrest Road,52,28,2.5,2.8000000000000003,27.7,4.809876509496851
429,1646,6/1/2022 0:00,21:00:00,6/1/2022,21:15:00,30 Brookdale Avenue,27,57,0,11.4,45.6,5
430,9383,6/1/2022 0:00,21:01:00,6/1/2022,21:20:00,40 Greystone Terrace,48,33,0,6.6000000000000005,26.4,3.42267039911682
431,7597,6/1/2022 0:00,21:04:00,6/1/2022,21:22:00,11 Hillcrest Drive,47,15,5,3,17,5
432,4341,6/1/2022 0:00,21:05:00,6/1/2022,21:26:00,73 Greystone Terrace,184,9,5,0,14,4.691399140049412
433,124,6/1/2022 0:00,21:09:00,6/1/2022,21:31:00,72 Cedar Road,157,50,0,0,50,5
